username,rating,comment
s*****7,4,"Packing kurang aman
Penyok2"
muhammadrifai2704,5,Semuanya berfungsi dengan baik
hurniatunhasanah,4,kirain agak besar taunya
b*****2,5,Berfungsi dengan baik
yenyaulia_,5,luv sekalii realpict🤗
jumiah904,5,Suka banget 👍
nuruladam15600,5,Okee banget  👍👍👍
dwiyuni559,4,mendarat dengan baik
aisyahcarmen,5,Alhamdulillah puas
via_viey,5,mantapp 👍👍👍
zarowatul,5,Bagus🥰
alifadams,5,mantap
y7fdvs3q9w,5,Baguss
galihendrap,5,Mantap
rawonbalap,4,Mantap
syafiaalziah,5,Sep
agus_12346,4,Lumayan
embingsaputra,5,Ok
amiralogistik,4,Rielpic
e*****i,5,Jos
kta898gqux,3,Jempol
riskitria227,5,
abdurrokhimin,5,
vikaima,5,
17ediahmad,5,
diantriandini042,5,
srisuryanisrisuryani537,5,
shopiyaapiyana,4,
miftahul_ahyan97,5,
9z5oky2fbs,5,
espada99,5,
antok_fandi,4,
shohifatulukyfehliza03,5,
bayucandra394,5,
yd_0n63wom,3,
_imanuelp_,5,
ahrian,5,
mamink07,5,
nurfahmadwimandova,5,
abdwahidqudro,5,
syariffuddiud,3,
hottopmarkotop,5,
kayah93,5,
rspbocah,5,
ramlisyamsiah,4,
agnesnurcholis,5,
z*****8,5,
hairunnisa245,5,
s*****n,5,
rofiqotul986,5,
zidan.arrosadi,5,
qianaraelmyranaureen,5,
rizky_fashion_shop1,5,
cindayz,5,
m7fz242mdz,5,
diantinah660,3,
ahmadalanshori,5,
arizalartadinata,5,
irngeieob_,5,
ahmadhidayat225242,5,
hasanmustofa189,4,
dwisaputra536,5,
hottopmarkotop,5,
hottopmarkotop,5,
hottopmarkotop,5,
hottopmarkotop,5,
kiya240121,5,
s*****7,5,
nurhalima01_,5,
j*****4,5,
a*****o,5,
x68e6d2kip,5,
konikhidayati,5,
imroatu_sholikhah,5,
kristinindayani451,4,
winarti.aura,5,
shovya_799,5,
m*****2,5,
sitirokiyah,5,
d*****6,5,
melabiansyah,5,
azignasumublor,5,
jones._yeageart009,5,
fjne10ipvc,5,
rumaharyarumaharya,5,
oscarblack414,4,
bang_je99,5,Fitur Terbaik:mantap
bangaddy92,5,Mantap BANGET makasih kak !! Berfungsi dengan baik
seoez2aoxy,2,Bagus tapi agak kecil yg di pesan XL yg datang L
tg41x7otaj,4,Fitur Terbaik:mixnya kok ngk bisa nyala ya kak?
siti_pratini,4,"Tak kira gede trnyta kecil, tp sesuai lah sm hrg"
f*****8,4,Bagus tapi kenapa kok dalem nya otok otok ya.
roteb605,4,"Fitur Terbaik:t
Sepadan dengan Harga:h

G"
cn0513fhqi,4,Sepadan dengan Harga:mic nya koq gak bisa di pake
rahmatulazizah28,5,"Fitur Terbaik:lumayan
Sepadan dengan Harga:sesui"
fatahfaiq,3,Fitur Terbaik:barang yang di kirim. mati
moestyid,4,mic g bisa dipakai dengan harga segini wajar sih
husnanajwa449,4,"Fitur Terbaik:biasa
Sepadan dengan Harga:mahal"
,3,"Fitur Terbaik:kurang
Sepadan dengan Harga:tidak"
nofi_tabati,3,"Kualitas standarlah, suaranya kecil, micnya jg"
filaonlineshopp,4,Maaf untuk spikernya di dalam ada yang copot
erlinavivi640,5,keren bisa karaoke dng speaker se imut itu
navirajumayyil,5,"Fitur Terbaik:bgus

Cocok buat anak q"
irc0imwv3a,5,Fitur Terbaik:sayangnya kurirnya gak mau masuk
bili.rere03,1,Gabisa di pakai. Penjual gak bls chat
safiiahmad123,3,"Kirain hrg segitu besar barangnya,agak kecewa"
y082230061161,3,barang datang dalam keadaan kabel ada yg putus
j*****3,4,"Fitur Terbaik:lumayan

Iya spdan dg hrgnya"
nisakolshop,3,Nyambung si tp g da suaranya gmn sih
ariesahilakinnas,5,"Suara kenceng 
Tpi syg mic nya gk berfungsi"
jihansyabana,5,Fitur Terbaik:barangnya gk sesuai lampunya copot
azwatuljannah,5,Tidak perlu ragu beli d toko ini.
ifajefani,3,Barang ny h idup mati kalu di pake
irfandoank99,4,2x psn 3 hri bru di proses👍🏿
divakurniasari226,4,Bagus tapi ga bisa disambungin di bluetooth
zakilanashop,3,Mic nya kok bunyi kreeeekkkkk kenapa ya
amnatussholihach,5,Bagus lucu sesuai pesenan trmksih SMG awet
nahalenadju,4,Brangx uda nympe tapi suarax pedal pedot
opowae1,2,yang satu tidak berfungsi blutut nya kak
icatombs,5,Ketrima tapi bojoku pas buka kabelnya kegunting
hi_danik,5,Berfungsi tp volumeny gk bisa dibesar kecilkan
loren117728,3,Gabisa nyala kalo pake memory card😭
p*****r,5,Berfungsi dengan baik....anak saya suka
annisamaghfiroh467,3,Speaker dalam nya lepas jadi gak bunyi
ohmyyyanzz,3,Maaf mic nya g bisa nyala.
u*****e,5,Berfungsi dgn baik...puas blnja dsini
fiviwidya619,3,"Spikernya nyala , cuman packingannya kurang 😊"
ariantioktavia96,1,Speakernya rusak ngga' bs bunyi 😡
fitria071,1,Beli 2 yg satunya ga mau nyala
7x0qp9rjyf,3,Salah alamat saya tidak menerima paketnya
9fy4lhi36q,4,bagus si tapi mic nya mati
afdhalgilangg26,5,Barang sesuai dengan yang di pesan
10ui8zbuaf,3,"Barang biasa aja sesuai harga,pengiriman lambat"
riosupriono416,3,Sepadan dengan Harga:mutu sesuai dengan harga.
rwh45fbgkb,5,barang sesuai dengan ftonya dan kualitas👍👍👍
margarethakimberlin15,1,Fitur Terbaik:gk bisa nyala
t*****0,2,Bluetooth ya kok gak bisa ya
merydesiramadani,3,"Salonnya bagus 
Kurirnya yang gak bagus"
dhanubagaskara,4,Suaranya gk bisa bgus kresek*
gustiayuputuwidiantari,2,Gak ada suaranya .rugi sekali
rosyamell,3,Pengemasan. Dan pengirin lama...
merryfitriana25,5,Suara bagus meskipun barangnya kecil👍👍
blnhse839v,4,"Miknya GK bisa dpakek,,,,rusak"
rafisqy_elvan,1,Tidak ada carger. Bluetot rusak
shantyputrybungsuu,5,lumyan kecil3 cabe rawit 🤣
susyla_18,4,"Packing g aman
Sesai harga"
uutelsari,4,"Microphone nya gak bisa dipakai,mati"
kholiva704,5,Mic agak susah di gunakan
ulil_azmi2021,4,"Lumayan ankq suka,,barang sesuai pesann"
agungwah408,1,Barangnya rusak gak bisa nyala
putri28kaila,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan"
alyciarachel08,1,Tdak berfungsi sama sekali 😞😭😭😭
mayzayusuf,5,sesuai pesanan bagus banget terimakasi🤩
mazrohman,1,Sepadan dengan Harga:tombolnya pada rusak
yourinsidemind,2,"macet macet bluetoothnya
parah bgt"
po6vachnbo,5,"Bagus , kecil2 cabe rawittt"
kokoarga,5,"Barang realpict
Wort it betul"
7w49grw2tz,1,Radio tidak berfungsi ..agak mengecewakan
arysswandewi,1,Barang jelek. Mik tidak berfungsi
nayramaheswari,1,Kardus nya tidak seusi gambar
wijirudianto,3,Bloototnya gk kebaca hp....
anisaaaaaaaasa,3,Semua barang yang dikirim rusak
mashudisajach,5,"Fitur Terbaik:bagus

Bagus"
alfariski730,5,Sangat baikk barang realpict❤️
solikindoso,4,Mic nya nggak bisa dipakai
j*****4,5,"Berfungsi dngn baik
Terimakasih seller"
y7_trpombh,3,Fitur Terbaik:brag sesuai
bunda_memy,1,Fitur Terbaik:Mati total
jannah_kaiff,3,Mic ny gak bunyi 👎👎👎
eduboxshop,1,Fitur Terbaik:rusak 😭
frda__10,5,Bagus..tpi micnya kemresek
aprelia.natnat,3,Tidak berfungsi dengan baik 🙏
regaliasetiawan,5,Oke mantaaaap sesuai hrga juga
ikhlasulaman35,4,Sesuai harga jangan harap lebih
aucbh0777k,4,Sesuai dengan harga lah ya
fatimatus628,2,"Barangnya rusak ,gabisa hidup"
marthadwilestari,1,Barangnya gk berfungsi dengan baik
1p3244xeau,5,Alhamdulillah gak ada yg rusak
shofi4646,5,Biar bintang yg berbicara
putrivika2102,5,Sangat bagusssss pollll👍
annaqomariyah190613,5,Sesuai dengan gambar 👍
wahyudiyr,5,Sesuai difoto
revi_12,5,bagus baget
ranottt12345,5,Lucu😁
arzakashp,5,
r*****1,5,
dewiirna1505,5,
rikiaditia405,5,
m*****8,5,
amamarifin,5,
26agustus93,5,
milajie,5,
alfinofficial_96,5,
00nk4e_6ty,5,
reladewi,5,
bhoocahhmhalaamm,5,
w4hyu_n4n4,5,
n*****a,5,
1453sz2zct,4,
agusdnp,4,
jagalan03,5,
lisafitriani458,5,
zidannana,5,
xd9r_qtyjj,5,
dax0fk9fu5,5,
y*****8,5,"Ketika yang becanda dibuat serius 
Dan yang serius dibuat candaan 
Full senyum mawon🙂aku bukan ingin kepastian untuk menjadi pacarmu
tapi aku hanya ingin kepastian siapa aku bagi dirimu
agar aku harus bersikap dan memposisikan diriku seperti apa and semua akan indah pada waktunya"
n*****2,5,"Maaf ya barangnya lahi dirumah,ini saya di solo. Tapi puas banget belanja di toko ini,amanah,semoga laris terus tokonya dan banjir oderan yah.. amiin amiin amiin"
i*****i,5,Bagus gituh semoga awet yah..... Keren untuk jalan2 anak2 juga pada senang kek pake emas asli aja gitu...... Semoga awet gak luntur klo benar dari monel dan titanium kak
naova_lia,5,"Alhamdulillah dah nyampek,skrg langsung order lg dong buat di jual lg,semoga trs laris manis biar bs order lg dan lg"
aminah_mira,5,"Makasih sudah dikirim dgn baik...ini orderan yg ketiga
Dan terima kasih sudah diksh tau caranya klu pke...."
dheasucin03,5,"kecil, ringan.. Jadi gampang di bawa kemana"""
maz_fier,5,"»»» (o '⌣' ) (y) $ìíîp

┌─┐    ─┐
│▒│  /▒/
│▒│/▒/
│▒ /▒/─┬─┐
│▒│▒|▒│▒│
┌┴─┴─┐ -┘─┘
│▒┌──┘▒▒▒│
└┐▒▒▒▒▒▒“"
githa_savitry,5,"Dengan harga segitu udh bisa karaokean, bagus... Mudahan awet. Mksh seller, semoga laris manis"
l*****k,1,"Rusak ra nek sk ulan ra enek tanggung jawab
Ra enek garansi ne pisan nyesel asli"
kholif358,5,Maaf cuma fto...tp asli bagus banget..
lina.wuland,5,Belum sempat di foto dah di bawa ma adek... Pokok nya amanah bngt. Trima kasih
tridevaherawati,5,Lumayan lah untuk karaokean bapak👍
fadieladja,5,Normal semua semuga awettt....  Ettooooopppp
busyro2012,5,Bagus anak saya suka sekali ini wajib di beli dan cepet nunggu 2 hari doang
matusgemini,5,"Maaf kk gk sempat video, keburu diambil ma orangnya,,,, tp puassssss bangettt,👍👍👍👍"
renitaanggreini,5,Monggo yang mau beli yg sklian ada minus 6 lebih banyak lagi bisa kirim
riskaanita,5,Sudah 4x beli dan alhamdulillah g pernah ngecewain.. terima kasih banyak seller 🥰
niaaria,5,Maaf tdk bs kiirm foto karena sdh dibawa yg oesen....semuanya is oke
lutfi0599,5,Bagusss udh 2x beli..  insyaallah klo ada rejeki mau beli lagi wkwkwk
i*****i,5,Maap poto ama pideonya gak sama barangnya udah di bawa yang pesan hehehehe
40p6alhayk,3,Baru sampe udah pecah
ifi_momsrifky97,5,Bagus sepadan dengan harganya
m*****a,5,bagus joss anakku suka
rainiimam92,5,Bagus... Recomended.
novi21fbnti,4,"Bgs,tapi syng gk bisa di cas full harus ada colokan trs"
regita_nafisa,5,Bagus banget sampe udah beli 2 kali dan ini emang bagus baget
desi12,4,Sangat realpic sekalii .. syukak deh .. bisa buat karokean hehehehe ....
asriiastutikk,1,Sangat tidak berguna
4elvmp0x2r,5,"Bagus lumayan buat nyantai di rumah
Tidak ada cacat baik. 🙏👍"
verryjho,5,Mantul buwat singsong mumer puoollll juga enak buwat singsong  bosss hahahahahah
kaniyem_kristanti,5,Bagus banget
irawantok86,5,Sudah ke 4x nya beli tetep bagus semoga selalu amanah 🙏
astutih7,4,Ternyata kecil yah. Tpi ok lah semua berfungsi dengan baik
firdiansyah11581,5,"Semoga tetap amanah, sehat selalu kalian para pencari rezeki ❤️🥰"
nirmala51,4,Bagus. Murah meriah.. bisa di pakai si kecil buat nyanyii
r*****n,5,"As it should be, always recommend and trustworthy. 

Thank you."
nfaizah2,5,"Bagus, lucu, imut kecil enteng dibawa dimana saja, semoga awet"
yuyunbareb06,5,"Alhamdulillah 
Benar benar realpict
Trimakasih kakak semoga langganan kak
Trimakasih"
firo_khabibi01,4,Saya kira langsung pake ternyata harus ada yg dipasang ya
arif030597,5,Jossss
fitriwinda267,4,"Alhamdulilah sudah datang kemarin.Mantep,jernih,bagus aku suka buat om kurir terimakasih"
miaacantikkk,5,Bagus
sulistiyo922,5,Josss
r*****8,5,Good
cekingahoy80,5,Oke
ponkleepon,5,mantap
wawanriyanto851,5,Mantap
latifhabibah,5,Good
tanishakiranastore,5,
d*****s,5,Puasss... Langsung dipakai anak-anak karaoke..Terimakasih banyak
ym4qax0fpd,4,
asatronaut,5,
fatimahbakery651,5,
dessipumil,4,Enggak sempet fotoo keburu dipake sama anaknya....di cahargee duluuuu
veraapuspakenanga,4,
zainiyahniyah552,5,
silutajha123,3,
lulukokta325,5,
nyotnyot953,5,
lilik31,5,
i*****i,5,
i*****i,5,
fathurrahmanfatur,5,
c*****8,5,
dannnyyyyyyyyyy,5,
ilmiyaaahhh,4,
akifah_tauhid,5,
sapo29xjb1,5,
icharania12,5,
sknh_chewy,5,
izzunnafia,4,
feganadya13,5,
abieb19,5,
lygstore,5,
listy441,4,
bulan1210,5,
nuris_zizi,5,
sabrian,5,
niwayansriani543,5,
satriaaw234,4,
almia.putri2,5,
b*****2,5,
sigros,5,
ariska_170597,5,
bayuusaputro,4,
l2hfkpadnf,1,
riskysophee,5,Alhamdulillah amanah dan sllu puas blanja disini Barokallah 🤲🏻🙏
yanmetyanmet,5,Jos semua berfungsi dengan normal..sukses selalu gan
rezarizkiyaf,5,"barangnya udah dibawa, ga sempet difoto tapi bagus"
yuyunbareb06,5,"Alhamdulillah benar2 realpict 
Terimakasih kakak semoga selalu langganan"
uch4_el,5,Biarkan bintang yg berbicara terimakasih banyak seler...🙏
u*****i,3,"suaranya kurang bagus tapi ya sesuai harga la , cukup gede suaranya batrai kurang tahan lama , admin slowrespon sekali , pesan pengiriman instan dikirim 2 hari berikutnya 😃"
dyahayunupitasari,4,"Murce sekalii..😍😍
Kualitas produk baik..
Packing aman sampe tujuan..
Belum dicoba.. semoga bisa dipakai"
bilasafi,4,"Sepadan dengan Harga:bagus speakernya, tapi suara kadang nyaring kadang ngak, worth it lah dengan harga segitu
Fitur Terbaik:baik"
aiychazesipux,5,"Fitur Terbaik:-
Sepadan dengan Harga:-

Kmren beli punya nya anak. Ehhh nggak tau nya ada yang pengen jugak ternyata ponakanku jadi CO lgi di toko ini. Terimakasih seller 🙏🏻"
h*****r,5,"Fitur Terbaik:oke
Sepadan dengan Harga:murah

Lumayan harga segitu..disini siapa yg mau ngasih hrga sgitu.trimakasih"
gedeediariawan,5,"Harga lumayan murah sesuai produk..2 x beli buat tetangga 1,
Pengiriman cepat"
vsyls9pchh,5,"Sepadan dengan Harga:pas dokantong
Fitur Terbaik:suaranya jelas

Speakernya sudah datang semuanya bagus 
Murah tapi gak murahan"
ninukkusuma,5,"Sepadan dengan Harga:barang bagus

Keren dgn harga murah tp g murahan...smg awet ya...micnya baru d pakai 2hr sdh tdk bisa ...pengiriman cepat n amanah"
4531pwphhq,5,"Sepadan dengan Harga:alhamdulillah harga murah
Fitur Terbaik:sudah dicoba,, bagus,, bisa buat karaoke nan anak anak.. simple bentuk,, suara mantap 👍"
eod1yq6etm,5,"Sepadan dengan Harga:alhamdulilah paket nya sudah sampai aman dan sesuai keinginan lah.. pokoknya..

kurirnya sangat baik dan ramah...."
i13e47yqxao9fwk2q97tvovzxuc7,5,"Sepadan dengan Harga:sepadan dengan harga

murah tpi brang tidak murahan.."
w*****t,5,"Sepadan dengan Harga:Sepadan La Dari Pada Di Suruh Buat Sendiri
Fitur Terbaik:Lampu Warna Warni. Bisa Mengeluarkan Suara Juga"
vinaindah202,2,"ini punya saya kok gak bisa yah gimanaaa 😭😭😭 udah di cas juga gak hidup hidup.padahal baru di buka,di dalam sonnya kek ada batunya, tolong butuh jawaban 😭😭"
p*****r,4,"Sepadan dengan Harga:ya
Fitur Terbaik:suara jembret

Kecil sekali 😂..TPI GPP sesuai sama harga lah 
Suarnya emng agak jembret ,brharp apa dengan harga segitu .."
s*****p,5,"Sdh dicoba mantap dgn harga yg murah meriah, barang tdk ada yg rusak terimakasih seller sdh amanah sukses slalu🥰🥰🥰🥰🥰🥰🥰🥰🥰"
liabeeshop027,5,"Fitur Terbaik:Volume
Sepadan dengan Harga:Cukup Sesuai Budget

Buat Dangdut Kurang tp klo seperti Lagu di video Masih okee Hehe oke cocok buat saat bersih bersih dirumah dengerin music 😅"
elidak82,1,"Barang yg datang ada beberapa komponen di dlm yg lepas dan tidak bisa digunakan.
Barang datang sangat lambat estimasi tgl 3 Juni barang dtg tgl 13 Juni."
rizkisetiaariningrum,1,"Barang datang tdk sesuai contoh.. 
Saya pikir lumayan agak besar.. 
Trnyata kecil..
Lain kali klo mau posting tolong d terangkan ukuran brang x kak"
benybanten,5,"Sepadan dengan Harga:sippp moga awet
Fitur Terbaik:baik ,tanpa cacat moga berkah lancar aminnn"
sinar125,5,Sepadan dengan Harga:bagus banget brangny bgus hargany kualitas
riskiyatussholeha,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan bgt

Barang murah, tapi wor it bagus juga"
evayulianti716,5,"Baguus aku pesan lumayan banyak tapi sayang ada satu barang yang ga bisa hidup, yah apa2"
rez.mantab,5,"Fitur Terbaik:mantab dah pokok nya
Sepadan dengan Harga:kurang murah ukuran terlalu mini"
kusumadewi89,1,"Barang baru sampek mic ga berfungsi sma sx, kecewa bgt sech knapa ga dcoba dl pas kirim"
nurul_izzah56,1,"Sepadan dengan Harga:brang nya sangat kecil
Fitur Terbaik:di buat mutar lagu lagunya macett....dan micnya juga macet2..."
yoikitweedyy,5,"Sepadan dengan Harga:murah
Fitur Terbaik:mantap gae karoke

Mantap seh"
nurelisa_007,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan dengan harga"
ozilricky,4,"Sepadan dengan Harga:ok
Fitur Terbaik:ok

Pengemasan cm pk kresek SM kardus speakernya aj JD pesok kardusnya untung speakernya aman mg2 brfungsi dgn baik blm aq check smua soal ya cm TK nyalain tok bocilq LG TDR tkt kbangun"
5xgtepld41,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:tidak mengecewakn"
a*****r,5,"Fitur Terbaik:baik
Sepadan dengan Harga:murah bingiiit

Pesanan aman.anak2 pd senang.smoga awet dan tokonya amanah"
assegafsagaf,5,"Sepadan dengan Harga:murah meriah
Fitur Terbaik:bagus"
nailaqummiazzahra,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:Terjangkau"
onyabayu55,5,"Sepadan dengan Harga:sesuai

Bagus bisa di gunakan"
moghehpastech,4,Sepadan dengan Harga:bagus kain ny halus tp syank kkcilan
baneswaribanes,5,"Fitur Terbaik:baik banget
Sepadan dengan Harga:harga murah tp ga murahan

Suaranya joos"
rahmiazzamara89,5,"Sepadan dengan Harga:baik
Fitur Terbaik:barangnya bagus

Meskipun harganya terjangkau tapi barangnya bagus, suaranya jernih dan kencang, sdh include mic dan kabel charger jg. Pokoknya tdk mengecewakan beli barang di toko ini, smg smkin sukses. Pengiriman dr sellernya sdh baik tapi yg bikin kecewa pengiriman dr ekspedisinya yg lama. Pdhl barangnya sdh sampai tgl 26 tp dikirimnya tgl 27, hadehh 😤"
zhemirosela374,5,Huwaaaaawwww keren 40 an ribu udah bisa karaokean hahahahahahaahahahahahahahah
chrismasopybintari,1,"Barang mati dikirim, pantes aja chat nanya cara idupin aja ga direspon. Yang amanah dong, masa jualan barang rusak..."
nayas_audio,5,"Fitur Terbaik:baik
Sepadan dengan Harga:mura

Sesuai dikirim paket sampai dengan aman bagus tidak ada cacat pngiriman express tidak mengecewakan next order lagi"
kmangfebrii,5,"Sepadan dengan Harga:harga murah kualitas mahal
Fitur Terbaik:bagus semua lengkap dan suara jernih"
qomar81,1,"Menang model aja kualitas buruk, slot USB dan Micro gak fungsi semua"
m*****h,5,Oke sih worth it buat harga segini. Tinggal liat batrenya awet apa egk
imdsuentra,5,"Sepadan dengan Harga:sepadan sekali
Fitur Terbaik:lumayan bagus ,sepadan dengan harga

Terimakasih 🙏🙏"
dimas.dblh,4,"Sepadan dengan Harga:ya
Fitur Terbaik:ok

mayan tpi pengiriman lamaa"
ributpurman1,5,"Sepadan dengan Harga:sepadan dengan harga
Fitur Terbaik:suara jernih

Bagus sekali... Sepadan dengan harga"
kusuma1199,1,"Di kasih memory micro sd gak bisa muncul lagunya ,, kecewaa"
oktaaaee,5,"Gelas Kami Calista
•	Material plastik foodgrade, BPA FREE
•	Warna yang cerah dan menarik
•	Cocok untuk anak ke sekolah maupun bepergian
•	Ringan dan praktis
•	Tutup rapat, anti tumpah
•	Bahan berkualitas dan awet
ada 3 pilihan warna yg menarik = Kuning,Pink dan Ungu.
Harga yg tercantum untuk Perbiji nya."
miscellabeauty05,4,Perangkt blututnya tidak ditemukan..akhirnya harus dibawa ke tukang servis buat betulin..
evrilkireina,4,"Sepadan dengan Harga:sepadan dengan harga
Fitur Terbaik:baik

Suara standart kurang keras suaranya, paling mentok terdengar dg jarak 100meter aja"
alizanurulmala,4,"Fitur Terbaik:Suaranya kencang

Mic nya tidak bisa"
meharbigshop,1,"Fitur Terbaik:jelek
Sepadan dengan Harga:sepadan

Bunyi glodakan dalam spiker ..
GK berfungsi ...meski dicharge lama ya gk nyala .
Meski dinyalakan saat nge-charge ya gk bisa .
Eror ..gk suka bgt .."
ferdikapratama968,5,"Fitur Terbaik:keren pokoknyaa
Sepadan dengan Harga:murahhh tapi suaranya ngga murahan

Mantep barangnya walaupun harga murah tapi suaranya ngga murahan cukup untuk simakan mahh"
n7nhbyxf2m,5,"Sepadan dengan Harga:bagus
Fitur Terbaik:bagus

Bagus dengan harga segitu..mantap pokoknya"
mahfudzakbar,5,Good berfungsi semua dengan baik tapi saran aja sih bungkus bublewrap semua bukan mic nya aja
halimatussholiha662,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Sangatlah bagus"
lailijumiati196,5,"Sepadan dengan Harga:mantab
Fitur Terbaik:enak buat nyetel lagu"
v*****a,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

alhamdulillah sesuai dengan harga, lumayan buat anak"
4*****q,4,"Pembelian ketiga kalinya... pertama kedua aman bisa nyala,,yg ketiga lampu nyala tapi speaker gak bunyi"
davitafaida,4,"Fitur Terbaik:𝑎𝑞 𝑠𝑎𝑛𝑔𝑎𝑡 𝑝𝑢𝑎𝑠

𝐵𝑎𝑟𝑎𝑛𝑔 𝑛𝑦𝑎 𝑠𝑒𝑠𝑢𝑎𝑖 𝑑𝑒𝑛𝑔𝑎𝑛 𝑦𝑔 𝑑𝑖 𝑔𝑎𝑚𝑏𝑎𝑟 𝑏𝑎𝑔𝑢𝑠 𝑑𝑎𝑛 𝑠𝑒𝑝𝑎𝑑𝑎𝑛 𝑑𝑒𝑛𝑔𝑎𝑛 ℎ𝑎𝑟𝑔𝑎 𝑛𝑦𝑎"
khffidab0_,2,maaf kak kurang puas soalnya ga berfungsi dengan baik dan suaranya tidak keluar🙏
3o4_w5q55y,5,Walaupun harga murah tapi produk ny sangat bagus. Kurir ny juga baik. Terima kasih..
k*****3,5,"Pengiriman cepat, barang sampai dengan selamat, terimakasih seller dan pak kurir 🙏"
anasilham9,5,"Fitur Terbaik:Baik

Bagusss...berfungsi dengan baik"
n*****o,5,"Sepadan dengan Harga:terjangkau
Fitur Terbaik:ada lampu LEd nya ,rekomendid

Bagus ... Relpic bgt pengirimn juga cepat"
khumeifaidah,2,"Sepadan dengan Harga:sesuai harga lah ya , suara kmresek,ngebas sekali suara mic putus”. Kadang bisa kadang tidak.Respon penjual lama"
nurhidayah_ais,2,"Pengemasan kurang rapi,tidak ada pelindung sehingga ada bagian spiker yg patah tobol y,,,salahnya lupa vidio saat paket di buka,pengiriman juga lama lebih 1bulan"
ekomarsudiono617,5,"Fitur Terbaik:lumayan
Sepadan dengan Harga:sepadan"
alishaputri855,5,"Insya allah nanti kalau keponakan mau ambil ,order disini , 

Suka banget🥰"
tlzsbra8ye,5,"Sepadan dengan Harga:ya
Fitur Terbaik:ok

Sesuai SM yg di gambar"
anisdisty21,5,"Fitur Terbaik:bagus sekali
Sepadan dengan Harga:murah tapi gak murahan keren bangeettt

Terima kasih seller... Barangnya bagus sekali... Tidak mengecewakan... Next order lagi... Cm sayang packing agak penyok krn tdk ada bubble wrap... Tp alhamdulillah barangnya aman..."
